LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value
LUX;CPI;TOT;AGRWTH;M;2014-12;-0.6134352
LUX;CPI;TOT;AGRWTH;M;2015-01;-0.3551857
LUX;CPI;TOT;AGRWTH;M;2015-02;0.09022556
LUX;CPI;TOT;AGRWTH;M;2015-03;0.2406256
LUX;CPI;TOT;AGRWTH;M;2015-04;0.2605994
LUX;CPI;TOT;AGRWTH;M;2015-05;0.6513026
LUX;CPI;TOT;AGRWTH;M;2015-06;0.6802721
LUX;CPI;TOT;AGRWTH;M;2015-07;0.6468567
LUX;CPI;TOT;AGRWTH;M;2015-08;0.550055
LUX;CPI;TOT;AGRWTH;M;2015-09;0.4804805
LUX;CPI;TOT;AGRWTH;M;2015-10;0.5317548
LUX;CPI;TOT;AGRWTH;M;2015-11;0.8246179
LUX;CPI;TOT;AGRWTH;M;2015-12;1.092786
LUX;CPI;TOT;AGRWTH;M;2016-01;0.5295855
LUX;CPI;TOT;AGRWTH;M;2016-02;0.1702724
LUX;CPI;TOT;AGRWTH;M;2016-03;0.05001
LUX;CPI;TOT;AGRWTH;M;2016-04;0.069979
LUX;CPI;TOT;AGRWTH;M;2016-05;-0.0298656
LUX;CPI;TOT;AGRWTH;M;2016-06;0.01987281
LUX;CPI;TOT;AGRWTH;M;2016-07;-0.03012653
LUX;CPI;TOT;AGRWTH;M;2016-08;0.1591406
LUX;CPI;TOT;AGRWTH;M;2016-09;0.3685993
LUX;CPI;TOT;AGRWTH;M;2016-10;0.5189621
LUX;CPI;TOT;AGRWTH;M;2016-11;0.5385997
LUX;CPI;TOT;AGRWTH;M;2016-12;1.131018
LUX;CPI;TOT;AGRWTH;M;2017-01;1.701955
LUX;CPI;TOT;AGRWTH;M;2017-02;1.759824
LUX;CPI;TOT;AGRWTH;M;2017-03;1.749475
LUX;CPI;TOT;AGRWTH;M;2017-04;1.938062
LUX;CPI;TOT;AGRWTH;M;2017-05;1.69289
LUX;CPI;TOT;AGRWTH;M;2017-06;1.500099
LUX;CPI;TOT;AGRWTH;M;2017-07;1.918634
LUX;CPI;TOT;AGRWTH;M;2017-08;1.966236
LUX;CPI;TOT;AGRWTH;M;2017-09;1.756824
LUX;CPI;TOT;AGRWTH;M;2017-10;1.896346
LUX;CPI;TOT;AGRWTH;M;2017-11;1.537698
LUX;CPI;TOT;AGRWTH;M;2017-12;1.355899
LUX;CPI;TOT;AGRWTH;M;2018-01;1.135571
LUX;CPI;TOT;AGRWTH;M;2018-02;1.021912
LUX;CPI;TOT;AGRWTH;M;2018-03;1.100413
LUX;CPI;TOT;AGRWTH;M;2018-04;1.068209
LUX;CPI;TOT;AGRWTH;M;2018-05;1.331767
LUX;CPI;TOT;AGRWTH;M;2018-06;1.448566
LUX;CPI;TOT;AGRWTH;M;2018-07;1.458703
LUX;CPI;TOT;AGRWTH;M;2018-08;1.616673
LUX;CPI;TOT;AGRWTH;M;2018-09;2.009364
LUX;CPI;TOT;AGRWTH;M;2018-10;2.00721
LUX;CPI;TOT;AGRWTH;M;2018-11;2.256961
LUX;CPI;TOT;AGRWTH;M;2018-12;1.865052
LUX;CPI;TOT;AGRWTH;M;2019-01;1.84182
LUX;CPI;TOT;AGRWTH;M;2019-02;2.100963
LUX;CPI;TOT;AGRWTH;M;2019-03;2.176871
LUX;CPI;TOT;AGRWTH;M;2019-04;2.13323
LUX;CPI;TOT;AGRWTH;M;2019-05;2.068033
LUX;CPI;TOT;AGRWTH;M;2019-06;1.833092
LUX;CPI;TOT;AGRWTH;M;2019-07;1.836021
LUX;CPI;TOT;AGRWTH;M;2019-08;1.648457
LUX;CPI;TOT;AGRWTH;M;2019-09;1.262192
LUX;CPI;TOT;AGRWTH;M;2019-10;1.146241
LUX;CPI;TOT;AGRWTH;M;2019-11;1.213453
LUX;CPI;TOT;AGRWTH;M;2019-12;1.687117
LUX;CPI;TOT;AGRWTH;M;2020-01;1.934236
LUX;CPI;TOT;AGRWTH;M;2020-02;1.676669
LUX;CPI;TOT;AGRWTH;M;2020-03;0.8560015
LUX;CPI;TOT;AGRWTH;M;2020-04;0.6171081
LUX;CPI;TOT;AGRWTH;M;2020-05;0.1893581
LUX;CPI;TOT;AGRWTH;M;2020-06;0.7484605
LUX;CPI;TOT;AGRWTH;M;2020-07;0.9443861
LUX;CPI;TOT;AGRWTH;M;2020-08;0.5940034
LUX;CPI;TOT;AGRWTH;M;2020-09;0.6798867
LUX;CPI;TOT;AGRWTH;M;2020-10;0.6610634
LUX;CPI;TOT;AGRWTH;M;2020-11;0.4153686
LUX;CPI;TOT;AGRWTH;M;2020-12;0.556184
LUX;CPI;TOT;AGRWTH;M;2021-01;1.878558
LUX;CPI;TOT;AGRWTH;M;2021-02;-0.08432493
LUX;CPI;TOT;AGRWTH;M;2021-03;1.980385
LUX;CPI;TOT;AGRWTH;M;2021-04;2.085299
LUX;CPI;TOT;AGRWTH;M;2021-05;2.532603
LUX;CPI;TOT;AGRWTH;M;2021-06;2.200489
LUX;CPI;TOT;AGRWTH;M;2021-07;2.305802
LUX;CPI;TOT;AGRWTH;M;2021-08;2.455713
LUX;CPI;TOT;AGRWTH;M;2021-09;2.673044
LUX;CPI;TOT;AGRWTH;M;2021-10;3.621353
LUX;CPI;TOT;AGRWTH;M;2021-11;4.521952
LUX;CPI;TOT;AGRWTH;M;2021-12;4.14362
NLD;CPI;TOT;AGRWTH;M;1989-04;1.101101
NLD;CPI;TOT;AGRWTH;M;1989-05;1
NLD;CPI;TOT;AGRWTH;M;1989-06;1.001001
NLD;CPI;TOT;AGRWTH;M;1989-07;1.098901
NLD;CPI;TOT;AGRWTH;M;1989-08;1.095618
NLD;CPI;TOT;AGRWTH;M;1989-09;1.290963
NLD;CPI;TOT;AGRWTH;M;1989-10;1.390268
NLD;CPI;TOT;AGRWTH;M;1989-11;1.189296
NLD;CPI;TOT;AGRWTH;M;1989-12;1.289683
NLD;CPI;TOT;AGRWTH;M;1990-01;2.204409
NLD;CPI;TOT;AGRWTH;M;1990-02;2.297702
NLD;CPI;TOT;AGRWTH;M;1990-03;2.288557
NLD;CPI;TOT;AGRWTH;M;1990-04;2.178218
NLD;CPI;TOT;AGRWTH;M;1990-05;2.277228
NLD;CPI;TOT;AGRWTH;M;1990-06;2.279485
NLD;CPI;TOT;AGRWTH;M;1990-07;2.371542
NLD;CPI;TOT;AGRWTH;M;1990-08;2.364532
NLD;CPI;TOT;AGRWTH;M;1990-09;2.745098
NLD;CPI;TOT;AGRWTH;M;1990-10;2.938296
NLD;CPI;TOT;AGRWTH;M;1990-11;2.840353
NLD;CPI;TOT;AGRWTH;M;1990-12;2.644466
NLD;CPI;TOT;AGRWTH;M;1991-01;2.886667
NLD;CPI;TOT;AGRWTH;M;1991-02;2.586035
NLD;CPI;TOT;AGRWTH;M;1991-03;2.892996
NLD;CPI;TOT;AGRWTH;M;1991-04;2.594671
NLD;CPI;TOT;AGRWTH;M;1991-05;2.696128
NLD;CPI;TOT;AGRWTH;M;1991-06;2.996608
NLD;CPI;TOT;AGRWTH;M;1991-07;3.599904
NLD;CPI;TOT;AGRWTH;M;1991-08;3.400578
NLD;CPI;TOT;AGRWTH;M;1991-09;3.403149
NLD;CPI;TOT;AGRWTH;M;1991-10;3.403996
NLD;CPI;TOT;AGRWTH;M;1991-11;3.7
NLD;CPI;TOT;AGRWTH;M;1991-12;3.7
NLD;CPI;TOT;AGRWTH;M;1992-01;3.359684
NLD;CPI;TOT;AGRWTH;M;1992-02;3.751234
NLD;CPI;TOT;AGRWTH;M;1992-03;3.823529
NLD;CPI;TOT;AGRWTH;M;1992-04;4.113614
NLD;CPI;TOT;AGRWTH;M;1992-05;3.910069
NLD;CPI;TOT;AGRWTH;M;1992-06;3.414634
NLD;CPI;TOT;AGRWTH;M;1992-07;2.801932
NLD;CPI;TOT;AGRWTH;M;1992-08;2.895753
NLD;CPI;TOT;AGRWTH;M;1992-09;2.870813
NLD;CPI;TOT;AGRWTH;M;1992-10;2.576336
NLD;CPI;TOT;AGRWTH;M;1992-11;2.476191
NLD;CPI;TOT;AGRWTH;M;1992-12;2.290076
NLD;CPI;TOT;AGRWTH;M;1993-01;2.48566
NLD;CPI;TOT;AGRWTH;M;1993-02;2.568982
NLD;CPI;TOT;AGRWTH;M;1993-03;2.455146
NLD;CPI;TOT;AGRWTH;M;1993-04;2.445908
NLD;CPI;TOT;AGRWTH;M;1993-05;2.351835
NLD;CPI;TOT;AGRWTH;M;1993-06;2.264151
NLD;CPI;TOT;AGRWTH;M;1993-07;2.537594
NLD;CPI;TOT;AGRWTH;M;1993-08;3.001876
NLD;CPI;TOT;AGRWTH;M;1993-09;2.790698
NLD;CPI;TOT;AGRWTH;M;1993-10;2.790698
NLD;CPI;TOT;AGRWTH;M;1993-11;2.695167
NLD;CPI;TOT;AGRWTH;M;1993-12;2.61194
NLD;CPI;TOT;AGRWTH;M;1994-01;2.985075
NLD;CPI;TOT;AGRWTH;M;1994-02;2.96846
NLD;CPI;TOT;AGRWTH;M;1994-03;2.949309
NLD;CPI;TOT;AGRWTH;M;1994-04;2.754821
NLD;CPI;TOT;AGRWTH;M;1994-05;2.941176
NLD;CPI;TOT;AGRWTH;M;1994-06;3.044281
NLD;CPI;TOT;AGRWTH;M;1994-07;2.749771
NLD;CPI;TOT;AGRWTH;M;1994-08;2.550091
NLD;CPI;TOT;AGRWTH;M;1994-09;2.714932
NLD;CPI;TOT;AGRWTH;M;1994-10;2.80543
NLD;CPI;TOT;AGRWTH;M;1994-11;2.533937
NLD;CPI;TOT;AGRWTH;M;1994-12;2.636364
NLD;CPI;TOT;AGRWTH;M;1995-01;2.445652
NLD;CPI;TOT;AGRWTH;M;1995-02;2.432432
NLD;CPI;TOT;AGRWTH;M;1995-03;2.327663
NLD;CPI;TOT;AGRWTH;M;1995-04;2.323503
NLD;CPI;TOT;AGRWTH;M;1995-05;2.053571
NLD;CPI;TOT;AGRWTH;M;1995-06;2.148612
NLD;CPI;TOT;AGRWTH;M;1995-07;1.784121
NLD;CPI;TOT;AGRWTH;M;1995-08;1.509769
NLD;CPI;TOT;AGRWTH;M;1995-09;1.497797
NLD;CPI;TOT;AGRWTH;M;1995-10;1.320423
NLD;CPI;TOT;AGRWTH;M;1995-11;1.588703
NLD;CPI;TOT;AGRWTH;M;1995-12;1.682905
NLD;CPI;TOT;AGRWTH;M;1996-01;1.905587
NLD;CPI;TOT;AGRWTH;M;1996-02;1.755238
NLD;CPI;TOT;AGRWTH;M;1996-03;2.154891
NLD;CPI;TOT;AGRWTH;M;1996-04;2.287178
NLD;CPI;TOT;AGRWTH;M;1996-05;2.21418
NLD;CPI;TOT;AGRWTH;M;1996-06;1.962748
NLD;CPI;TOT;AGRWTH;M;1996-07;2.215168
NLD;CPI;TOT;AGRWTH;M;1996-08;1.902913
NLD;CPI;TOT;AGRWTH;M;1996-09;2.018596
NLD;CPI;TOT;AGRWTH;M;1996-10;2.342738
NLD;CPI;TOT;AGRWTH;M;1996-11;2.224985
NLD;CPI;TOT;AGRWTH;M;1996-12;2.374062
NLD;CPI;TOT;AGRWTH;M;1997-01;2.087314
NLD;CPI;TOT;AGRWTH;M;1997-02;1.903646
NLD;CPI;TOT;AGRWTH;M;1997-03;1.741149
NLD;CPI;TOT;AGRWTH;M;1997-04;1.547809
NLD;CPI;TOT;AGRWTH;M;1997-05;2.030162
NLD;CPI;TOT;AGRWTH;M;1997-06;1.965924
NLD;CPI;TOT;AGRWTH;M;1997-07;2.048228
NLD;CPI;TOT;AGRWTH;M;1997-08;2.458182
NLD;CPI;TOT;AGRWTH;M;1997-09;2.450627
NLD;CPI;TOT;AGRWTH;M;1997-10;2.315547
NLD;CPI;TOT;AGRWTH;M;1997-11;2.476602
NLD;CPI;TOT;AGRWTH;M;1997-12;2.277642
NLD;CPI;TOT;AGRWTH;M;1998-01;1.814255
NLD;CPI;TOT;AGRWTH;M;1998-02;2.184222
NLD;CPI;TOT;AGRWTH;M;1998-03;2.25328
NLD;CPI;TOT;AGRWTH;M;1998-04;2.393162
NLD;CPI;TOT;AGRWTH;M;1998-05;2.06083
NLD;CPI;TOT;AGRWTH;M;1998-06;2.127964
NLD;CPI;TOT;AGRWTH;M;1998-07;1.992883
NLD;CPI;TOT;AGRWTH;M;1998-08;1.73197
NLD;CPI;TOT;AGRWTH;M;1998-09;1.660335
NLD;CPI;TOT;AGRWTH;M;1998-10;1.785212
NLD;CPI;TOT;AGRWTH;M;1998-11;1.742307
NLD;CPI;TOT;AGRWTH;M;1998-12;1.775899
NLD;CPI;TOT;AGRWTH;M;1999-01;2.17791
NLD;CPI;TOT;AGRWTH;M;1999-02;2.109408
NLD;CPI;TOT;AGRWTH;M;1999-03;2.147838
NLD;CPI;TOT;AGRWTH;M;1999-04;2.114635
NLD;CPI;TOT;AGRWTH;M;1999-05;2.242028
NLD;CPI;TOT;AGRWTH;M;1999-06;2.279402
NLD;CPI;TOT;AGRWTH;M;1999-07;1.9679
NLD;CPI;TOT;AGRWTH;M;1999-08;2.511862
NLD;CPI;TOT;AGRWTH;M;1999-09;2.145329
NLD;CPI;TOT;AGRWTH;M;1999-10;2.002486
NLD;CPI;TOT;AGRWTH;M;1999-11;2.126778
NLD;CPI;TOT;AGRWTH;M;1999-12;2.063426
NLD;CPI;TOT;AGRWTH;M;2000-01;1.799308
NLD;CPI;TOT;AGRWTH;M;2000-02;1.914337
NLD;CPI;TOT;AGRWTH;M;2000-03;1.938831
NLD;CPI;TOT;AGRWTH;M;2000-04;1.880109
NLD;CPI;TOT;AGRWTH;M;2000-05;2.179243
NLD;CPI;TOT;AGRWTH;M;2000-06;2.461034
NLD;CPI;TOT;AGRWTH;M;2000-07;2.313167
NLD;CPI;TOT;AGRWTH;M;2000-08;2.205282
NLD;CPI;TOT;AGRWTH;M;2000-09;2.96748
NLD;CPI;TOT;AGRWTH;M;2000-10;3.059843
NLD;CPI;TOT;AGRWTH;M;2000-11;2.920892
NLD;CPI;TOT;AGRWTH;M;2000-12;2.65943
NLD;CPI;TOT;AGRWTH;M;2001-01;3.752549
NLD;CPI;TOT;AGRWTH;M;2001-02;4.027027
NLD;CPI;TOT;AGRWTH;M;2001-03;4.071792
NLD;CPI;TOT;AGRWTH;M;2001-04;4.479807
NLD;CPI;TOT;AGRWTH;M;2001-05;4.492136
NLD;CPI;TOT;AGRWTH;M;2001-06;4.203362
NLD;CPI;TOT;AGRWTH;M;2001-07;4.32107
NLD;CPI;TOT;AGRWTH;M;2001-08;4.248801
NLD;CPI;TOT;AGRWTH;M;2001-09;4.263719
NLD;CPI;TOT;AGRWTH;M;2001-10;3.980557
NLD;CPI;TOT;AGRWTH;M;2001-11;3.86283
NLD;CPI;TOT;AGRWTH;M;2001-12;4.163363
NLD;CPI;TOT;AGRWTH;M;2002-01;4.023064
NLD;CPI;TOT;AGRWTH;M;2002-02;3.67628
NLD;CPI;TOT;AGRWTH;M;2002-03;3.629344
NLD;CPI;TOT;AGRWTH;M;2002-04;3.545373
NLD;CPI;TOT;AGRWTH;M;2002-05;3.227453
NLD;CPI;TOT;AGRWTH;M;2002-06;3.278269
NLD;CPI;TOT;AGRWTH;M;2002-07;3.282893
NLD;CPI;TOT;AGRWTH;M;2002-08;3.245177
NLD;CPI;TOT;AGRWTH;M;2002-09;3.104885
NLD;CPI;TOT;AGRWTH;M;2002-10;2.956412
NLD;CPI;TOT;AGRWTH;M;2002-11;2.783049
NLD;CPI;TOT;AGRWTH;M;2002-12;2.740769
NLD;CPI;TOT;AGRWTH;M;2003-01;2.355757
NLD;CPI;TOT;AGRWTH;M;2003-02;2.430773
NLD;CPI;TOT;AGRWTH;M;2003-03;2.496274
NLD;CPI;TOT;AGRWTH;M;2003-04;2.113721
NLD;CPI;TOT;AGRWTH;M;2003-05;2.014335
NLD;CPI;TOT;AGRWTH;M;2003-06;1.884687
NLD;CPI;TOT;AGRWTH;M;2003-07;2.110752
NLD;CPI;TOT;AGRWTH;M;2003-08;2.091325
NLD;CPI;TOT;AGRWTH;M;2003-09;1.983107
NLD;CPI;TOT;AGRWTH;M;2003-10;1.95116
NLD;CPI;TOT;AGRWTH;M;2003-11;1.993846
NLD;CPI;TOT;AGRWTH;M;2003-12;1.691985
NLD;CPI;TOT;AGRWTH;M;2004-01;1.353846
NLD;CPI;TOT;AGRWTH;M;2004-02;1.186544
NLD;CPI;TOT;AGRWTH;M;2004-03;1.102629
NLD;CPI;TOT;AGRWTH;M;2004-04;1.331558
NLD;CPI;TOT;AGRWTH;M;2004-05;1.574803
NLD;CPI;TOT;AGRWTH;M;2004-06;1.387368
NLD;CPI;TOT;AGRWTH;M;2004-07;1.155156
NLD;CPI;TOT;AGRWTH;M;2004-08;1.175758
NLD;CPI;TOT;AGRWTH;M;2004-09;1.068299
NLD;CPI;TOT;AGRWTH;M;2004-10;1.384208
NLD;CPI;TOT;AGRWTH;M;2004-11;1.339447
NLD;CPI;TOT;AGRWTH;M;2004-12;1.105174
NLD;CPI;TOT;AGRWTH;M;2005-01;1.493625
NLD;CPI;TOT;AGRWTH;M;2005-02;1.668279
NLD;CPI;TOT;AGRWTH;M;2005-03;1.725791
NLD;CPI;TOT;AGRWTH;M;2005-04;1.576873
NLD;CPI;TOT;AGRWTH;M;2005-05;1.347645
NLD;CPI;TOT;AGRWTH;M;2005-06;1.668467
NLD;CPI;TOT;AGRWTH;M;2005-07;1.658853
NLD;CPI;TOT;AGRWTH;M;2005-08;1.785072
NLD;CPI;TOT;AGRWTH;M;2005-09;1.817102
NLD;CPI;TOT;AGRWTH;M;2005-10;1.697732
NLD;CPI;TOT;AGRWTH;M;2005-11;1.738509
NLD;CPI;TOT;AGRWTH;M;2005-12;2.078078
NLD;CPI;TOT;AGRWTH;M;2006-01;1.316104
NLD;CPI;TOT;AGRWTH;M;2006-02;1.082045
NLD;CPI;TOT;AGRWTH;M;2006-03;0.9425071
NLD;CPI;TOT;AGRWTH;M;2006-04;1.223098
NLD;CPI;TOT;AGRWTH;M;2006-05;1.376795
NLD;CPI;TOT;AGRWTH;M;2006-06;1.345927
NLD;CPI;TOT;AGRWTH;M;2006-07;1.312522
NLD;CPI;TOT;AGRWTH;M;2006-08;1.377119
NLD;CPI;TOT;AGRWTH;M;2006-09;0.8515106
NLD;CPI;TOT;AGRWTH;M;2006-10;0.6770955
NLD;CPI;TOT;AGRWTH;M;2006-11;0.7724719
NLD;CPI;TOT;AGRWTH;M;2006-12;0.9531655
NLD;CPI;TOT;AGRWTH;M;2007-01;1.428909
NLD;CPI;TOT;AGRWTH;M;2007-02;1.493942
NLD;CPI;TOT;AGRWTH;M;2007-03;1.797386
NLD;CPI;TOT;AGRWTH;M;2007-04;1.824097
NLD;CPI;TOT;AGRWTH;M;2007-05;1.799187
NLD;CPI;TOT;AGRWTH;M;2007-06;1.747437
NLD;CPI;TOT;AGRWTH;M;2007-07;1.458917
NLD;CPI;TOT;AGRWTH;M;2007-08;1.102984
NLD;CPI;TOT;AGRWTH;M;2007-09;1.306963
NLD;CPI;TOT;AGRWTH;M;2007-10;1.611781
NLD;CPI;TOT;AGRWTH;M;2007-11;1.927991
NLD;CPI;TOT;AGRWTH;M;2007-12;1.865019
NLD;CPI;TOT;AGRWTH;M;2008-01;2.025847
NLD;CPI;TOT;AGRWTH;M;2008-02;2.248493
NLD;CPI;TOT;AGRWTH;M;2008-03;2.144004
NLD;CPI;TOT;AGRWTH;M;2008-04;2.031036
NLD;CPI;TOT;AGRWTH;M;2008-05;2.326112
NLD;CPI;TOT;AGRWTH;M;2008-06;2.56469
NLD;CPI;TOT;AGRWTH;M;2008-07;3.209479
NLD;CPI;TOT;AGRWTH;M;2008-08;3.226918
NLD;CPI;TOT;AGRWTH;M;2008-09;3.071127
NLD;CPI;TOT;AGRWTH;M;2008-10;2.784435
NLD;CPI;TOT;AGRWTH;M;2008-11;2.256153
NLD;CPI;TOT;AGRWTH;M;2008-12;1.945303
NLD;CPI;TOT;AGRWTH;M;2009-01;1.928563
NLD;CPI;TOT;AGRWTH;M;2009-02;1.961007
NLD;CPI;TOT;AGRWTH;M;2009-03;1.97553
NLD;CPI;TOT;AGRWTH;M;2009-04;1.822858
NLD;CPI;TOT;AGRWTH;M;2009-05;1.593492
NLD;CPI;TOT;AGRWTH;M;2009-06;1.417727
NLD;CPI;TOT;AGRWTH;M;2009-07;0.1894784
NLD;CPI;TOT;AGRWTH;M;2009-08;0.2781177
NLD;CPI;TOT;AGRWTH;M;2009-09;0.3766061
NLD;CPI;TOT;AGRWTH;M;2009-10;0.699456
NLD;CPI;TOT;AGRWTH;M;2009-11;0.9694673
NLD;CPI;TOT;AGRWTH;M;2009-12;1.111236
NLD;CPI;TOT;AGRWTH;M;2010-01;0.8172861
NLD;CPI;TOT;AGRWTH;M;2010-02;0.8226793
NLD;CPI;TOT;AGRWTH;M;2010-03;1.012658
NLD;CPI;TOT;AGRWTH;M;2010-04;1.131247
NLD;CPI;TOT;AGRWTH;M;2010-05;0.9542612
NLD;CPI;TOT;AGRWTH;M;2010-06;0.8255366
NLD;CPI;TOT;AGRWTH;M;2010-07;1.613083
NLD;CPI;TOT;AGRWTH;M;2010-08;1.486576
NLD;CPI;TOT;AGRWTH;M;2010-09;1.578018
NLD;CPI;TOT;AGRWTH;M;2010-10;1.576626
NLD;CPI;TOT;AGRWTH;M;2010-11;1.55612
NLD;CPI;TOT;AGRWTH;M;2010-12;1.931616
NLD;CPI;TOT;AGRWTH;M;2011-01;1.854525
NLD;CPI;TOT;AGRWTH;M;2011-02;1.896571
NLD;CPI;TOT;AGRWTH;M;2011-03;1.84156
NLD;CPI;TOT;AGRWTH;M;2011-04;2.041703
NLD;CPI;TOT;AGRWTH;M;2011-05;2.162103
NLD;CPI;TOT;AGRWTH;M;2011-06;2.150655
NLD;CPI;TOT;AGRWTH;M;2011-07;2.955989
NLD;CPI;TOT;AGRWTH;M;2011-08;2.962396
NLD;CPI;TOT;AGRWTH;M;2011-09;2.694188
NLD;CPI;TOT;AGRWTH;M;2011-10;2.648432
NLD;CPI;TOT;AGRWTH;M;2011-11;2.455988
NLD;CPI;TOT;AGRWTH;M;2011-12;2.417774
NLD;CPI;TOT;AGRWTH;M;2012-01;2.474924
NLD;CPI;TOT;AGRWTH;M;2012-02;2.478087
NLD;CPI;TOT;AGRWTH;M;2012-03;2.482345
NLD;CPI;TOT;AGRWTH;M;2012-04;2.352065
NLD;CPI;TOT;AGRWTH;M;2012-05;2.126981
NLD;CPI;TOT;AGRWTH;M;2012-06;2.137437
NLD;CPI;TOT;AGRWTH;M;2012-07;2.296895
NLD;CPI;TOT;AGRWTH;M;2012-08;2.261387
NLD;CPI;TOT;AGRWTH;M;2012-09;2.316725
NLD;CPI;TOT;AGRWTH;M;2012-10;2.876176
NLD;CPI;TOT;AGRWTH;M;2012-11;2.76835
NLD;CPI;TOT;AGRWTH;M;2012-12;2.892386
NLD;CPI;TOT;AGRWTH;M;2013-01;2.968401
NLD;CPI;TOT;AGRWTH;M;2013-02;2.998944
NLD;CPI;TOT;AGRWTH;M;2013-03;2.923366
NLD;CPI;TOT;AGRWTH;M;2013-04;2.599563
NLD;CPI;TOT;AGRWTH;M;2013-05;2.769968
NLD;CPI;TOT;AGRWTH;M;2013-06;2.877472
NLD;CPI;TOT;AGRWTH;M;2013-07;3.066528
NLD;CPI;TOT;AGRWTH;M;2013-08;2.813538
NLD;CPI;TOT;AGRWTH;M;2013-09;2.440033
NLD;CPI;TOT;AGRWTH;M;2013-10;1.552061
NLD;CPI;TOT;AGRWTH;M;2013-11;1.46558
NLD;CPI;TOT;AGRWTH;M;2013-12;1.653576
NLD;CPI;TOT;AGRWTH;M;2014-01;1.415582
NLD;CPI;TOT;AGRWTH;M;2014-02;1.055977
NLD;CPI;TOT;AGRWTH;M;2014-03;0.8216677
NLD;CPI;TOT;AGRWTH;M;2014-04;1.195906
NLD;CPI;TOT;AGRWTH;M;2014-05;0.8308846
NLD;CPI;TOT;AGRWTH;M;2014-06;0.9357201
NLD;CPI;TOT;AGRWTH;M;2014-07;0.9077156
NLD;CPI;TOT;AGRWTH;M;2014-08;0.9593053
NLD;CPI;TOT;AGRWTH;M;2014-09;0.8881712
NLD;CPI;TOT;AGRWTH;M;2014-10;1.052632
NLD;CPI;TOT;AGRWTH;M;2014-11;0.9561591
NLD;CPI;TOT;AGRWTH;M;2014-12;0.7015046
NLD;CPI;TOT;AGRWTH;M;2015-01;0
NLD;CPI;TOT;AGRWTH;M;2015-02;0.1217409
NLD;CPI;TOT;AGRWTH;M;2015-03;0.3622095
NLD;CPI;TOT;AGRWTH;M;2015-04;0.5408112
NLD;CPI;TOT;AGRWTH;M;2015-05;1.105417
NLD;CPI;TOT;AGRWTH;M;2015-06;0.9975816
NLD;CPI;TOT;AGRWTH;M;2015-07;0.9495252
NLD;CPI;TOT;AGRWTH;M;2015-08;0.710142
NLD;CPI;TOT;AGRWTH;M;2015-09;0.5402161
NLD;CPI;TOT;AGRWTH;M;2015-10;0.5709134
NLD;CPI;TOT;AGRWTH;M;2015-11;0.604534
NLD;CPI;TOT;AGRWTH;M;2015-12;0.6865219
NLD;CPI;TOT;AGRWTH;M;2016-01;0.5705553
NLD;CPI;TOT;AGRWTH;M;2016-02;0.6180971
NLD;CPI;TOT;AGRWTH;M;2016-03;0.5614035
NLD;CPI;TOT;AGRWTH;M;2016-04;0.009961152
NLD;CPI;TOT;AGRWTH;M;2016-05;-0.02981811
NLD;CPI;TOT;AGRWTH;M;2016-06;0.02993116
NLD;CPI;TOT;AGRWTH;M;2016-07;-0.2376238
NLD;CPI;TOT;AGRWTH;M;2016-08;0.188698
NLD;CPI;TOT;AGRWTH;M;2016-09;0.06965174
NLD;CPI;TOT;AGRWTH;M;2016-10;0.418285
NLD;CPI;TOT;AGRWTH;M;2016-11;0.6409615
NLD;CPI;TOT;AGRWTH;M;2016-12;0.9826531
NLD;CPI;TOT;AGRWTH;M;2017-01;1.661433
NLD;CPI;TOT;AGRWTH;M;2017-02;1.802618
NLD;CPI;TOT;AGRWTH;M;2017-03;1.126508
NLD;CPI;TOT;AGRWTH;M;2017-04;1.573705
NLD;CPI;TOT;AGRWTH;M;2017-05;1.06383
NLD;CPI;TOT;AGRWTH;M;2017-06;1.107121
NLD;CPI;TOT;AGRWTH;M;2017-07;1.339817
NLD;CPI;TOT;AGRWTH;M;2017-08;1.377875
NLD;CPI;TOT;AGRWTH;M;2017-09;1.451725
NLD;CPI;TOT;AGRWTH;M;2017-10;1.32897
NLD;CPI;TOT;AGRWTH;M;2017-11;1.502637
NLD;CPI;TOT;AGRWTH;M;2017-12;1.251117
NLD;CPI;TOT;AGRWTH;M;2018-01;1.464873
NLD;CPI;TOT;AGRWTH;M;2018-02;1.206845
NLD;CPI;TOT;AGRWTH;M;2018-03;1.015379
NLD;CPI;TOT;AGRWTH;M;2018-04;1.10806
NLD;CPI;TOT;AGRWTH;M;2018-05;1.741269
NLD;CPI;TOT;AGRWTH;M;2018-06;1.706619
NLD;CPI;TOT;AGRWTH;M;2018-07;2.125159
NLD;CPI;TOT;AGRWTH;M;2018-08;2.082722
NLD;CPI;TOT;AGRWTH;M;2018-09;1.881799
NLD;CPI;TOT;AGRWTH;M;2018-10;2.104336
NLD;CPI;TOT;AGRWTH;M;2018-11;2.029412
NLD;CPI;TOT;AGRWTH;M;2018-12;1.961361
NLD;CPI;TOT;AGRWTH;M;2019-01;2.19014
NLD;CPI;TOT;AGRWTH;M;2019-02;2.599941
NLD;CPI;TOT;AGRWTH;M;2019-03;2.830097
NLD;CPI;TOT;AGRWTH;M;2019-04;2.880419
NLD;CPI;TOT;AGRWTH;M;2019-05;2.436666
NLD;CPI;TOT;AGRWTH;M;2019-06;2.657614
