COMPANY;NAME;EMPLOYEES;SUMMARY;PROFIT_MARGINS;NET_INCOME;REVENUE_GROWTH;TOTAL_REVENUE;OPERATING_MARGIN;DEBT_TO_EQUITY;FOREWARD_PE;PE;REVENUE_PER_SHARE;DIVIDEND_YIELD;NBR_SHARES;MARKET_CAP;TOTAL_DEBT
TTE.PA;TotalEnergies SE;101309.0;"TotalEnergies SE operates as an integrated oil and gas company worldwide. The company operates through four segments: Integrated Gas, Renewables & Power; Exploration & Production; Refining & Chemicals; and Marketing & Services. The Integrated Gas, Renewables & Power segment engages in the liquefied natural gas production, shipping, trading, and regasification activities; trading of liquefied petroleum gas (LPG), petcoke and sulfur, natural gas, and electricity; transportation of natural gas; electricity production from natural gas, wind, solar, hydroelectric, and biogas sources; energy storage activities; and development and operation of biomethane production units, as well as provides energy efficiency services. The Exploration & Production segment is involved in the oil and natural gas exploration and production activities. The Refining & Chemicals segment engages in refining petrochemicals, including olefins and aromatics; and polymer derivatives, such as polyethylene, polypropylene, polystyrene, and hydrocarbon resins, as well as biomass conversion and elastomer processing. This segment is also involved in trading and shipping crude oil and petroleum products. The Marketing & Services segment produces and sells lubricants; supplies and markets petroleum products, including bulk fuel, aviation and marine fuel, special fluids, compressed natural gas, LPG, and bitumen; and provides fuel payment solutions. It operates approximately 16,000 service stations and 25,000 EV charge points. As of December 31, 2021, the company had 12,062 Mboe of combined proved reserves of oil and gas. TotalEnergies SE has strategic partnerships with PureCycle Technologies, Plastic Energy, Freepoint Eco-Systems, and Plastic Omnium for various development projects. The company was formerly known as TOTAL SE and changed its name to TotalEnergies SE in June 2021. TotalEnergies SE was incorporated in 1924 and is headquartered in Courbevoie, France.";0.08845;21117999104.0;0.692;238762999808.0;0.17542;52.693;8.843911;14.897429;92.277;0.0555;2276714303.0;134504570880.0;63230001152.0
TOUP.PA;Touax SCA;241.0;"Touax SCA engages in the operational leasing, sale, and management of mobile standardized equipment worldwide. The company operates through Freight Railcars, River Barges, and Shipping Containers divisions. The company offers freight railcars, including intermodal wagons, car-carrier railcars, coil carrying railcars, sliding wall wagons, hopper cars, and powder railcars. It is also involved in the operational and financial leasing of barges; fleet management; sale and lease back of river fleets; and provision of technical expertise related to river transport. It manufactures and sells modular constructions, industrialized buildings, and prefabricated elements. As of December 31, 2021, the company owned and managed a fleet of 393,064 twenty-foot equivalent unit containers; a fleet of 99 river barges; and a fleet of approximately 12,110 freight railcars. Touax SCA was founded in 1853 and is headquartered in La Défense, France.";0.07477;12552000.0;0.149;167871008.0;0.17104;179.04;35.956524;9.845239;23.969;;4425937.0;57261732.0;295344000.0
TNG.PA;;;;;;;;;;;;;;;;
TRI.PA;Trigano S.A.;7636.0;"Trigano S.A., together with its subsidiaries, designs, manufactures, markets, and sells leisure vehicles and trailers for individuals and professionals in Europe. The company operates through Leisure Vehicles and Leisure Equipment segments. It offers leisure vehicles, including caravans, motorhomes, and mobile homes; camping and garden equipment; tents; and baggage and utility trailers, as well as accessories for leisure vehicles. The company also rents motorhomes; and provides finance for leisure vehicles, as well as offers a range of rental stay services in mobile homes. It offers its products through dealer networks and distributors, as well as through its online sales site, Triganostore.com. Trigano S.A. was founded in 1935 and is based in Paris, France.";0.08157;249534000.0;0.092;3059237120.0;0.12581;33.385;8.490099;11.855386;158.824;0.051999997;8082158.0;1648843904.0;418572000.0
UBI.PA;;;;;;;;;;;;;;;;
FPG.PA;;;;;;;;;;;;;;;;
FR.PA;;;;;;;;;;;;;;;;
VK.PA;;;;;;;;;;;;;;;;
VLA.PA;;;;;;;;;;;;;;;;
VIE.PA;Veolia Environnement S.A.;179718.0;"Veolia Environnement S.A. designs and provides water, waste, and energy management solutions worldwide. The company is involved in the resource management, production, and delivery of drinking water and industrial process water; collection, treatment, and recycling of wastewater; and design and construction of treatment and network infrastructure. It also provides waste collection, waste material recovery, waste-to-energy, organic waste material recovery, hazardous waste treatment, dismantling and remediation, urban cleaning, and industrial maintenance and cleaning services. In addition, the company engages in the operation and maintenance of heating and cooling networks; development of energy services to reduce the energy consumption and CO2 emissions of buildings; optimization of industrial utilities; and energy use related to processes and industrial buildings, as well as produces electricity from biomass. It offers drinking water to 95 million people. The company was formerly known as Vivendi Environnement and changed its name to Veolia Environnement S.A. in 2003. Veolia Environnement S.A. was founded in 1853 and is based in Aubervilliers, France.";0.01418;404300000.0;;28508100608.0;0.052010003;164.741;14.140127;142.3077;48.082;0.040999997;612395852.0;15258283008.0;21037400064.0
VCT.PA;Vicat S.A.;9639.0;"Vicat S.A. produces and sells cement, ready-mixed concrete, and aggregates. The company operates in three segments: Cement, Concrete & Aggregates, and Other Products & Services. It offers various cement products, including Portland cement, Portland composite cement, blast furnace cement, slag cement, and Pozzolan cement for the general contractors, such as concrete mixers; manufacturers of precast concrete products; construction and public works contractors; local authorities; residential property developers or master masons; and construction material wholesalers or retail chains. The company also provides ready-mixed concrete comprising standard and special concrete for the construction and public works contractors, including construction groups, house building companies, farmers, or private individuals, as well as industrial, commercial buildings, roads, bridges, tunnels, and highways; aggregates, such as sands and gravel products for the ready-mixed concrete and precast concrete products manufacturers. In addition, it offers construction chemicals for use in exterior wall coatings, mortar and traditional concretes, tiling adhesives, and thermal insulation products, as well as for the products used to repair floors and walls; adhesives, and paper bags for the agro-food, chemical, and construction sectors. Further, the company provides various services comprising logistics, transportation, and distribution. It operates in France, Switzerland, Italy, the United States, Turkey, Egypt, Senegal, Mali, Mauritania, Kazakhstan, India, and Brazil. Vicat S.A. was incorporated in 1853 and is headquartered in L'Isle-d'Abeau, France.";0.056789998;188420000.0;0.125;3317793024.0;0.09074;75.782;6.5544043;7.291066;73.944;0.0648;17891441.0;1118070272.0;2194728960.0
RIN.PA;Vilmorin & Cie SA;6918.0;"Vilmorin & Cie SA creates, produces, and sells vegetable and field seeds. It provides vegetable seeds, such as tomato, sweet and hot pepper, onion, watermelon, carrot, cucumber, melon, lettuce, cabbage, cauliflower, sweet corn, bean, zucchini, kabocha squash, mustard-spinach, tomatillo, etc.; and field seeds for farmers, including corn, wheat, sunflower, rapeseed, barley, rice, soybean, millet, and legumes. The company also offers garden products comprising vegetable, flower, and lawn seeds, as well as related products, such as flower bulbs, potting soil, and garden equipment to gardeners. It operates in Europe, the Americas, Africa, the Middle East, Asia, and Oceania. The company was founded in 1743 and is headquartered in Paris, France. Vilmorin & Cie SA is a subsidiary of Groupe Limagrain Holding SA.";0.0552;83800000.0;0.079;1518099968.0;0.09472;111.813;7.7477474;10.245414;65.11;0.0396;5517177.0;985112832.0;1430200064.0
DG.PA;Vinci SA;260000.0;"VINCI SA, together with its subsidiaries, operates in the concessions, energy, and construction segments primarily in France. It Concessions segment operates motorway concessions with a network of 4,419 kilometers in France; 45 airports; 4,437 kilometers of motorways; highways, railways, and 4 stadiums, as well as operates airports in France and in 11 other countries. The company's Energy segment provides services to the manufacturing, infrastructure, facilities management, and information and communication technology sectors; engineering, procurement, and construction services in the energy sector, and manufacturing and energy-related services; and renewable energy concession projects development services. Its Construction segments engages in designing and carrying out projects that involve general contractor capabilities; works related to geotechnical and structural engineering, digital technology, nuclear or renewable thermal energy; and focuses on business area, such as buildings, civil engineering, infrastructure, and in a specific geographical area. The company also provides property development services for residential and commercial properties; and property services, as well as operates managed residences. It also operates in Germany, the United Kingdom, Albania, Belarus, Bosnia-Herzegovina, Bulgaria, Croatia, Czech Republic, Estonia, Hungary, Kosovo, Latvia, Lithuania, Macedonia, Moldova, Montenegro, Poland, Romania, Serbia, Slovakia, Slovenia, Ukraine, Portugal, North America, Central and South America, Africa, Russia, the Asia-Pacific, the Middle East, and other European countries. The company was founded in 1899 and is headquartered in Nanterre, France.";0.06797;3815000064.0;0.252;56129998848.0;0.10167;115.852;13.810015;42.622726;97.74;0.0348;486906287.0;53259108352.0;30321999872.0
VIRP.PA;Virbac SA;5120.0;"Virbac SA manufactures and sells a range of products and services for companion and food-producing animals in France, Europe, Latin America, North America, the Asia Pacific, the Middle East, and Africa. The company offers a range of vaccines, dental hygiene, reproduction, dermatology, parasiticides, diagnostic, antibiotics, and aquaculture products; and veterinary medicines for anesthesia, geriatrics, behavior, and injectable micronutrients, as well as petfood and electronic identification. It serves veterinarians, farmers, and pet owners. Virbac SA was founded in 1968 and is headquartered in Carros, France.";0.106359996;113162000.0;0.173;1063964992.0;0.16057;13.517;;22.191526;125.95;0.0034999999;4181703.0;3055173888.0;98023000.0
VIV.PA;Vivendi SE;34300.0;"Vivendi SE operates as a entertainment, media, and communication company in France, the rest of Europe, the Americas, Asia/Oceania, and Africa. It operates through Canal+ Group, Havas Group, Editis, Prisma Media, Gameloft, Vivendi Village, Corporate, and New Initiative segments. The Canal+ Group segment publishes and distributes premium and thematic pay-TV and free-to-air channels; and produces, sells, and distributes movies and TV series. The Havas Group segment includes communications disciplines, such as creativity, media expertise, and healthcare/wellness. The Editis segment engages in the publishing of literature, educational, and reference books, as well as selling and distribution of books. The Prisma Media segment publishes online videos. The Gameloft segment engages in the creation and publishing of downloadable video games for mobile phones, tablets, triple-play boxes, and smart TVs. The Vivendi Village segment provides ticketing services and live performances through Olympia production, festival production, and venues. The Corporate segment offers centralized services. The New Initiative segment operates Dailymotion, a video content aggregation and distribution platform, as well as develops ultra-high-speed Internet service. Vivendi SA was founded in 1853 and is headquartered in Paris, France.";2.45697;-266000000.0;0.109;10051000320.0;0.05999;23.854;12.927536;7.0793653;9.553;0.027;662252817.0;9324967936.0;4589000192.0
VLTSA.PA;Voltalia SA;1299.0;Voltalia SA engages in the production of electricity from renewable energy sources. It operates through two segments, Energy Sales and Services. The company develops, constructs, operates, and maintains wind, solar, hydro, and biomass power plants. It also develops and sells projects, and procures equipment for solar power plants, as well as provides maintenance service. As of December 31, 2021, the company operated solar power plant with an installed capacity of 98 MW. It operates in Africa, the Middle East, Asia, other Europe, Brazil, and Latin America. The company was incorporated in 2005 and is headquartered in Paris, France. Voltalia SA is a subsidiary of Voltalia Investissement SA.;-0.00287;-1323000.0;1.133;461324000.0;0.15008001;144.789;24.268293;239.75903;4.844;;28617961.0;1895355520.0;1063040000.0
VRAP.PA;Vranken-Pommery Monopole Société Anonyme;659.0;Vranken-Pommery Monopole Société Anonyme produces and sells wines and champagnes in Europe, North America, and the Asia Pacific. The company offers its products under the Champagne Charles Lafitte, Champagne Demoiselle, Champagne Pommery, Champagne Heidsieck & C° Monopole, Champagne Vranken  Diamant, Champagne Germain, Sao Pedro, Rozès, and Grifo brands. The company was founded in 1976 and is based in Reims, France.;0.0276;8313000.0;0.157;301248992.0;0.098290004;174.319;14.956898;667.3077;33.926;0.045100003;2531730.0;154026544.0;669867008.0
MF.PA;;;;;;;;;;;;;;;;
WLN.PA;Worldline SA;21363.0;"Worldline SA provides payments and transactional services to financial institutions, merchants, corporations, and government agencies in France, rest of Europe, and internationally. The company operates through Merchant Services; Financial Services; and Mobility & e-Transactional Services segments. The Merchant Services segment offers commercial acquiring, terminal, omnichannel payment acceptance, private label card and loyalty, and digital retail services. The Financial Services segment provides issuing processing, acquiring processing, digital and mobile banking, and account payments, as well as payments processing back-office, clearing and settlement, and trade order management and financial data services; and fraud risk management, ATM management, trusted authentication, and payment software licensing solutions. The Mobility & e-Transactional Services segment offers trusted digitization, e-ticketing, e-consumer and mobility, customer engagement, and mobility and traceability solutions and services, as well as digital identity, digital signature, and cloud services. The company was formerly known as Atos Worldline S.A.S. and changed its name to Worldline SA in April 2014. Worldline SA was founded in 1973 and is headquartered in Puteaux, France.";-0.22308001;191000000.0;0.193;4015500032.0;0.1879;48.401;37.316242;53.636364;14.328;;249315769.0;12231654400.0;5049699840.0
XIL.PA;Xilam Animation;161.0;"Xilam Animation operates as an audiovisual production company in France and internationally. The company creates, produces, and distributes original programs for children and adults. It broadcasts content on television; subscription video on demand streaming platforms, such as Netflix, Disney +, Amazon, and NBC Universal; and advertising video on demand streaming platforms, such as YouTube, Facebook, Rakuten TV, Tubi, and Pluto TV. The company also produces animated films in 3D and synthetic images in various formats, such as short films, video- clips, commercials, large format films in relief, series, and feature films. It owns various brands, which include Oggy and the Cockroaches, Zig & Sharko, Oggy Oggy, Moka, Mr. Magoo, I Lost My Body, Oggy Next Gen, and Les Contes de Lupine. Xilam Animation was founded in 1999 and is headquartered in Paris, France.";0.17711;6329000.0;0.803;35734000.0;0.23602;54.121;;29.416403;7.363;;;180997120.0;36578000.0
